"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"4517","pipe.common.dataLayer","src/pipe/common/dataLayer/Place.java","3","365","The method 'paintComponent' has a Cyclomatic Complexity of 12.","Code Size Rules","CyclomaticComplexity"
"4518","pipe.common.dataLayer","src/pipe/common/dataLayer/Place.java","3","369","Avoid variables with short names like g2","Naming Rules","ShortVariable"
"4519","pipe.common.dataLayer","src/pipe/common/dataLayer/Place.java","3","373","Avoid variables with short names like x","Naming Rules","ShortVariable"
"4520","pipe.common.dataLayer","src/pipe/common/dataLayer/Place.java","5","373","Found 'DU'-anomaly for variable 'x' (lines '373'-'464').","Controversial Rules","DataflowAnomalyAnalysis"
"4521","pipe.common.dataLayer","src/pipe/common/dataLayer/Place.java","5","374","Found 'DU'-anomaly for variable 'y' (lines '374'-'464').","Controversial Rules","DataflowAnomalyAnalysis"
"4522","pipe.common.dataLayer","src/pipe/common/dataLayer/Place.java","3","432","Local variable 'marking' could be declared final","Optimization Rules","LocalVariableCouldBeFinal"
"4523","pipe.common.dataLayer","src/pipe/common/dataLayer/Place.java","3","472","Avoid excessively long variable names like currentMarkingInput","Naming Rules","LongVariable"
"4524","pipe.common.dataLayer","src/pipe/common/dataLayer/Place.java","2","474","Avoid instantiating Integer objects. Call Integer.valueOf() instead.","Migration Rules","IntegerInstantiation"
"4525","pipe.common.dataLayer","src/pipe/common/dataLayer/Place.java","3","485","Avoid excessively long variable names like initialMarkingInput","Naming Rules","LongVariable"
"4526","pipe.common.dataLayer","src/pipe/common/dataLayer/Place.java","2","487","Avoid instantiating Integer objects. Call Integer.valueOf() instead.","Migration Rules","IntegerInstantiation"
"4527","pipe.common.dataLayer","src/pipe/common/dataLayer/PlaceTransitionObject.java","3","1","Package name contains upper case characters","Naming Rules","PackageCase"
"4528","pipe.common.dataLayer","src/pipe/common/dataLayer/PlaceTransitionObject.java","4","3","Avoid unused imports such as 'java.awt.Color'","Type Resolution Rules","UnusedImports"
"4529","pipe.common.dataLayer","src/pipe/common/dataLayer/PlaceTransitionObject.java","4","3","Avoid unused imports such as 'java.awt.Color'","Type Resolution Rules","UnusedImports"
"4530","pipe.common.dataLayer","src/pipe/common/dataLayer/PlaceTransitionObject.java","4","5","Avoid unused imports such as 'java.awt.Graphics2D'","Type Resolution Rules","UnusedImports"
"4531","pipe.common.dataLayer","src/pipe/common/dataLayer/PlaceTransitionObject.java","4","5","Avoid unused imports such as 'java.awt.Graphics2D'","Type Resolution Rules","UnusedImports"
"4532","pipe.common.dataLayer","src/pipe/common/dataLayer/PlaceTransitionObject.java","4","6","Avoid unused imports such as 'java.awt.geom.Ellipse2D'","Type Resolution Rules","UnusedImports"
"4533","pipe.common.dataLayer","src/pipe/common/dataLayer/PlaceTransitionObject.java","4","6","Avoid unused imports such as 'java.awt.geom.Ellipse2D'","Type Resolution Rules","UnusedImports"
"4534","pipe.common.dataLayer","src/pipe/common/dataLayer/PlaceTransitionObject.java","4","13","Avoid unused imports such as 'pipe.gui.Constants'","Type Resolution Rules","UnusedImports"
"4535","pipe.common.dataLayer","src/pipe/common/dataLayer/PlaceTransitionObject.java","4","13","Avoid unused imports such as 'pipe.gui.Constants'","Type Resolution Rules","UnusedImports"
"4536","pipe.common.dataLayer","src/pipe/common/dataLayer/PlaceTransitionObject.java","3","36","Abstract classes should be named AbstractXXX","Naming Rules","AbstractNaming"
"4537","pipe.common.dataLayer","src/pipe/common/dataLayer/PlaceTransitionObject.java","3","37","This class has too many methods, consider refactoring it.","Code Size Rules","TooManyMethods"
"4538","pipe.common.dataLayer","src/pipe/common/dataLayer/PlaceTransitionObject.java","3","45","Found non-transient, non-static member. Please mark as transient or provide accessors.","JavaBean Rules","BeanMembersShouldSerialize"
"4539","pipe.common.dataLayer","src/pipe/common/dataLayer/PlaceTransitionObject.java","3","47","Found non-transient, non-static member. Please mark as transient or provide accessors.","JavaBean Rules","BeanMembersShouldSerialize"
"4540","pipe.common.dataLayer","src/pipe/common/dataLayer/PlaceTransitionObject.java","3","48","Found non-transient, non-static member. Please mark as transient or provide accessors.","JavaBean Rules","BeanMembersShouldSerialize"
"4541","pipe.common.dataLayer","src/pipe/common/dataLayer/PlaceTransitionObject.java","3","49","Found non-transient, non-static member. Please mark as transient or provide accessors.","JavaBean Rules","BeanMembersShouldSerialize"
"4542","pipe.common.dataLayer","src/pipe/common/dataLayer/PlaceTransitionObject.java","3","55","Found non-transient, non-static member. Please mark as transient or provide accessors.","JavaBean Rules","BeanMembersShouldSerialize"
"4543","pipe.common.dataLayer","src/pipe/common/dataLayer/PlaceTransitionObject.java","3","67","Document empty constructor","Design Rules","UncommentedEmptyConstructor"
"4544","pipe.common.dataLayer","src/pipe/common/dataLayer/PlaceTransitionObject.java","3","67","It is a good practice to call super() in a constructor","Controversial Rules","CallSuperInConstructor"
"4545","pipe.common.dataLayer","src/pipe/common/dataLayer/PlaceTransitionObject.java","3","83","It is a good practice to call super() in a constructor","Controversial Rules","CallSuperInConstructor"
"4546","pipe.common.dataLayer","src/pipe/common/dataLayer/PlaceTransitionObject.java","1","88","Overridable method 'setPositionX' called during object construction","Design Rules","ConstructorCallsOverridableMethod"
"4547","pipe.common.dataLayer","src/pipe/common/dataLayer/PlaceTransitionObject.java","1","89","Overridable method 'setPositionY' called during object construction","Design Rules","ConstructorCallsOverridableMethod"
"4548","pipe.common.dataLayer","src/pipe/common/dataLayer/PlaceTransitionObject.java","3","134","Avoid unused constructor parameters such as 'nameOffsetXInput'.","Unused Code Rules","UnusedFormalParameter"
"4549","pipe.common.dataLayer","src/pipe/common/dataLayer/PlaceTransitionObject.java","3","134","Avoid unused constructor parameters such as 'nameOffsetYInput'.","Unused Code Rules","UnusedFormalParameter"
"4550","pipe.common.dataLayer","src/pipe/common/dataLayer/PlaceTransitionObject.java","1","142","Overridable method 'setName' called during object construction","Design Rules","ConstructorCallsOverridableMethod"
"4551","pipe.common.dataLayer","src/pipe/common/dataLayer/PlaceTransitionObject.java","3","168","Avoid variables with short names like o","Naming Rules","ShortVariable"
"4552","pipe.common.dataLayer","src/pipe/common/dataLayer/PlaceTransitionObject.java","3","224","clone() method should throw CloneNotSupportedException","Clone Implementation Rules","CloneThrowsCloneNotSupportedException"
"4553","pipe.common.dataLayer","src/pipe/common/dataLayer/PlaceTransitionObject.java","3","264","Avoid if (x != y) ..; else ..;","Design Rules","ConfusingTernary"
"4554","pipe.common.dataLayer","src/pipe/common/dataLayer/PlaceTransitionObject.java","3","266","A method should have only one exit point, and that should be the last statement in the method","Controversial Rules","OnlyOneReturn"
"4555","pipe.common.dataLayer","src/pipe/common/dataLayer/PlaceTransitionObject.java","3","338","Avoid variables with short names like g","Naming Rules","ShortVariable"
"4556","pipe.common.dataLayer","src/pipe/common/dataLayer/PlaceTransitionObject.java","3","338","Overriding method merely calls super","Basic Rules","UselessOverridingMethod"
"4557","pipe.common.dataLayer","src/pipe/common/dataLayer/PlaceTransitionObject.java","3","375","Avoid variables with short names like x","Naming Rules","ShortVariable"
"4558","pipe.common.dataLayer","src/pipe/common/dataLayer/PlaceTransitionObject.java","3","375","Avoid variables with short names like y","Naming Rules","ShortVariable"
"4559","pipe.common.dataLayer","src/pipe/common/dataLayer/PlaceTransitionObject.java","3","423","Avoid if (x != y) ..; else ..;","Design Rules","ConfusingTernary"
"4560","pipe.common.dataLayer","src/pipe/common/dataLayer/PlaceTransitionObject.java","3","442","Avoid if (x != y) ..; else ..;","Design Rules","ConfusingTernary"
"4561","pipe.common.dataLayer","src/pipe/common/dataLayer/PlaceTransitionObject.java","3","453","Avoid variables with short names like x","Naming Rules","ShortVariable"
"4562","pipe.common.dataLayer","src/pipe/common/dataLayer/PlaceTransitionObject.java","5","464","Found 'DD'-anomaly for variable 'scaleFactor' (lines '464'-'467').","Controversial Rules","DataflowAnomalyAnalysis"
"4563","pipe.common.dataLayer","src/pipe/common/dataLayer/StateElement.java","3","1","Package name contains upper case characters","Naming Rules","PackageCase"
"4564","pipe.common.dataLayer","src/pipe/common/dataLayer/StateElement.java","3","18","Found non-transient, non-static member. Please mark as transient or provide accessors.","JavaBean Rules","BeanMembersShouldSerialize"
"4565","pipe.common.dataLayer","src/pipe/common/dataLayer/StateElement.java","3","18","Found non-transient, non-static member. Please mark as transient or provide accessors.","JavaBean Rules","BeanMembersShouldSerialize"
"4566","pipe.common.dataLayer","src/pipe/common/dataLayer/StateElement.java","3","18","Found non-transient, non-static member. Please mark as transient or provide accessors.","JavaBean Rules","BeanMembersShouldSerialize"
"4567","pipe.common.dataLayer","src/pipe/common/dataLayer/StateElement.java","3","20","Parameter 'operator' is not assigned and could be declared final","Optimization Rules","MethodArgumentCouldBeFinal"
"4568","pipe.common.dataLayer","src/pipe/common/dataLayer/StateElement.java","3","20","Parameter 'placeA' is not assigned and could be declared final","Optimization Rules","MethodArgumentCouldBeFinal"
"4569","pipe.common.dataLayer","src/pipe/common/dataLayer/StateElement.java","3","20","Parameter 'placeB' is not assigned and could be declared final","Optimization Rules","MethodArgumentCouldBeFinal"
"4570","pipe.common.dataLayer","src/pipe/common/dataLayer/StateGroup.java","3","1","Package name contains upper case characters","Naming Rules","PackageCase"
"4571","pipe.common.dataLayer","src/pipe/common/dataLayer/StateGroup.java","4","4","Avoid unused imports such as 'java.util.ArrayList'","Type Resolution Rules","UnusedImports"
"4572","pipe.common.dataLayer","src/pipe/common/dataLayer/StateGroup.java","4","4","Avoid unused imports such as 'java.util.ArrayList'","Type Resolution Rules","UnusedImports"
"4573","pipe.common.dataLayer","src/pipe/common/dataLayer/StateGroup.java","4","8","Avoid unused imports such as 'pipe.modules.passageTimeForTaggedNet.ConditionPlace'","Type Resolution Rules","UnusedImports"
"4574","pipe.common.dataLayer","src/pipe/common/dataLayer/StateGroup.java","4","8","Avoid unused imports such as 'pipe.modules.passageTimeForTaggedNet.ConditionPlace'","Type Resolution Rules","UnusedImports"
"4575","pipe.common.dataLayer","src/pipe/common/dataLayer/StateGroup.java","3","20","Avoid using implementation types like 'HashMap'; use the interface instead","Type Resolution Rules","LooseCoupling"
"4576","pipe.common.dataLayer","src/pipe/common/dataLayer/StateGroup.java","3","20","Avoid using implementation types like 'HashMap'; use the interface instead","Type Resolution Rules","LooseCoupling"
"4577","pipe.common.dataLayer","src/pipe/common/dataLayer/StateGroup.java","3","20","Found non-transient, non-static member. Please mark as transient or provide accessors.","JavaBean Rules","BeanMembersShouldSerialize"
"4578","pipe.common.dataLayer","src/pipe/common/dataLayer/StateGroup.java","3","21","Avoid variables with short names like id","Naming Rules","ShortVariable"
"4579","pipe.common.dataLayer","src/pipe/common/dataLayer/StateGroup.java","3","25","Avoid unused constructor parameters such as 'pnml'.","Unused Code Rules","UnusedFormalParameter"
"4580","pipe.common.dataLayer","src/pipe/common/dataLayer/StateGroup.java","3","25","Parameter 'pnml' is not assigned and could be declared final","Optimization Rules","MethodArgumentCouldBeFinal"
"4581","pipe.common.dataLayer","src/pipe/common/dataLayer/StateGroup.java","3","33","Avoid variables with short names like id","Naming Rules","ShortVariable"
"4582","pipe.common.dataLayer","src/pipe/common/dataLayer/StateGroup.java","3","33","Parameter 'id' is not assigned and could be declared final","Optimization Rules","MethodArgumentCouldBeFinal"
"4583","pipe.common.dataLayer","src/pipe/common/dataLayer/StateGroup.java","3","33","Parameter 'title' is not assigned and could be declared final","Optimization Rules","MethodArgumentCouldBeFinal"
"4584","pipe.common.dataLayer","src/pipe/common/dataLayer/StateGroup.java","3","48","Parameter 'newState' is not assigned and could be declared final","Optimization Rules","MethodArgumentCouldBeFinal"
"4585","pipe.common.dataLayer","src/pipe/common/dataLayer/StateGroup.java","3","50","Use equals() to compare strings instead of '==' or '!='","String and StringBuffer Rules","UseEqualsToCompareStrings"
"4586","pipe.common.dataLayer","src/pipe/common/dataLayer/StateGroup.java","3","50","Use equals() to compare strings instead of '==' or '!='","String and StringBuffer Rules","UseEqualsToCompareStrings"
"4587","pipe.common.dataLayer","src/pipe/common/dataLayer/StateGroup.java","3","52","Use equals() to compare strings instead of '==' or '!='","String and StringBuffer Rules","UseEqualsToCompareStrings"
"4588","pipe.common.dataLayer","src/pipe/common/dataLayer/StateGroup.java","3","64","Parameter 'operator' is not assigned and could be declared final","Optimization Rules","MethodArgumentCouldBeFinal"
"4589","pipe.common.dataLayer","src/pipe/common/dataLayer/StateGroup.java","3","69","Avoid variables with short names like id","Naming Rules","ShortVariable"
"4590","pipe.common.dataLayer","src/pipe/common/dataLayer/StateGroup.java","3","78","Avoid variables with short names like i","Naming Rules","ShortVariable"
"4591","pipe.common.dataLayer","src/pipe/common/dataLayer/StateGroup.java","5","78","Found 'DU'-anomaly for variable 'i' (lines '78'-'99').","Controversial Rules","DataflowAnomalyAnalysis"
"4592","pipe.common.dataLayer","src/pipe/common/dataLayer/StateGroup.java","5","79","Found 'DD'-anomaly for variable 'conditions' (lines '79'-'88').","Controversial Rules","DataflowAnomalyAnalysis"
"4593","pipe.common.dataLayer","src/pipe/common/dataLayer/StateGroup.java","5","79","Found 'DD'-anomaly for variable 'conditions' (lines '79'-'91').","Controversial Rules","DataflowAnomalyAnalysis"
"4594","pipe.common.dataLayer","src/pipe/common/dataLayer/StateGroup.java","3","86","Use equals() to compare strings instead of '==' or '!='","String and StringBuffer Rules","UseEqualsToCompareStrings"
"4595","pipe.common.dataLayer","src/pipe/common/dataLayer/StateGroup.java","5","88","Found 'DD'-anomaly for variable 'conditions' (lines '88'-'88').","Controversial Rules","DataflowAnomalyAnalysis"
"4596","pipe.common.dataLayer","src/pipe/common/dataLayer/StateGroup.java","5","88","Found 'DD'-anomaly for variable 'conditions' (lines '88'-'91').","Controversial Rules","DataflowAnomalyAnalysis"
"4597","pipe.common.dataLayer","src/pipe/common/dataLayer/StateGroup.java","5","91","Found 'DD'-anomaly for variable 'conditions' (lines '91'-'88').","Controversial Rules","DataflowAnomalyAnalysis"
